"","M","q","s1","s2","s3","s4","s5","s6","log.lik"
"230",0.184384384384384,5.00254600773187,0,0.0938000006800785,0.277033428474645,0.487591230798983,0.925741943788016,1,6394.84594840516
"231",0.184534534534535,5.00243235816828,0,0.0937038158748036,0.276791941627254,0.487241413223683,0.925219227632682,1,6394.76979814715
"232",0.184684684684685,5.00231917823144,0,0.0936077384809994,0.276550692810794,0.48689189782257,0.924696947482299,1,6394.6939687105
"233",0.184834834834835,5.00220645999302,0,0.0935117682655232,0.276309680650163,0.486542685650448,0.924175108355862,1,6394.6184599422
"234",0.184984984984985,5.0020942138052,0,0.0934159050618367,0.276068904378896,0.486193777548152,0.923653713945173,1,6394.54327168927
"235",0.185135135135135,5.00198243049086,0,0.0933201487605361,0.27582836383413,0.485845174131704,0.923132766564425,1,6394.46840379876
"236",0.185285285285285,5.00187111173296,0,0.0932244993057821,0.275588059429739,0.48549687577063,0.92261226718509,1,6394.39385611773
"237",0.185435435435435,5.00176025923317,0,0.0931289566708282,0.275347992127711,0.485148882558796,0.922092215427478,1,6394.31962849331
"238",0.185585585585586,5.00164986884617,0,0.0930335208976831,0.275108163392298,0.484801194348034,0.921572609695196,1,6394.24572077262
"239",0.185735735735736,5.00153994765228,0,0.092938192046999,0.274868575147662,0.484453810699092,0.921053447209585,1,6394.17213280285
"240",0.185885885885886,5.00143094919401,0,0.0928558641043853,0.274626144703614,0.484117752348607,0.920553641937507,1,6394.09886507745
"241",0.186036036036036,5.00132200135746,0,0.092760400297223,0.274387176491671,0.483770779433795,0.920034853831386,1,6394.02591611417
"242",0.186186186186186,5.00121352061771,0,0.0926650288619689,0.274148458370977,0.483424113414948,0.91951649168937,1,6393.95328644288
"243",0.186336336336336,5.00110550027654,0,0.0925697541438926,0.273909991126925,0.483077756791453,0.918998557885265,1,6393.88097591146
"244",0.186486486486486,5.0009979402021,0,0.0924745811653534,0.273671775539021,0.482731712314658,0.918481054049787,1,6393.8089843678
"245",0.186636636636637,5.00089084700274,0,0.0923795153007529,0.273433812298519,0.48238598286462,0.917963981815957,1,6393.73731165984
"246",0.186786786786787,5.00078422727425,0,0.0922845622079733,0.273196101986505,0.482040571391293,0.917447342810452,1,6393.6659576355
"247",0.186936936936937,5.00067804656643,0,0.0921897277551997,0.272958645063257,0.481695480871151,0.916931138673786,1,6393.59492214258
"248",0.187087087087087,5.00057235040683,0,0.0920950179347535,0.272721441839096,0.481350714215378,0.916415370997636,1,6393.52420502907
"249",0.187237237237237,5.00046710962677,0,0.0920004387874185,0.272484492496432,0.481006274267995,0.915900041402289,1,6393.45380614273
"250",0.187387387387387,5.00036231710511,0,0.0919059958942278,0.272247797480334,0.480662162764633,0.915385154957348,1,6393.3837253313
"251",0.187537537537538,5.00025801136628,0,0.0918116945352565,0.272011356838661,0.480318381902897,0.91487071506906,1,6393.31396244269
"252",0.187687687687688,5.0001541666442,0,0.0917175406546986,0.271775169841916,0.479974935411206,0.914356718858966,1,6393.2445173246
"253",0.187837837837838,5.00005079038481,0,0.0916235394644965,0.271539236266073,0.479631825521982,0.913843168060645,1,6393.17538982483
"254",0.187987987987988,4.99994783673838,0,0.09152969577978,0.271303555902367,0.479289054359938,0.91333006455629,1,6393.10657979095
"255",0.188138138138138,4.99984533474236,0,0.0914360139278973,0.27106812861311,0.478946623992134,0.912817410421337,1,6393.03808707088
"256",0.188288288288288,4.99974335931156,0,0.0913424976801455,0.27083295443353,0.478604536568579,0.912305208031748,1,6392.96991151284
"257",0.188438438438438,4.99964179805742,0,0.0912491501823931,0.270598033729843,0.4782627945696,0.911793460280462,1,6392.90205296421
"258",0.188588588588589,4.9995407165633,0,0.0911559738405585,0.270363367307761,0.477921400963137,0.911282170584348,1,6392.83451127332
"259",0.188738738738739,4.99944006172015,0,0.0910629701824696,0.270128956668782,0.477580359604529,0.910771343148285,1,6392.76728628793
"260",0.188888888888889,4.99933988245481,0,0.0909701395812457,0.269894804239741,0.477239675553818,0.91026098307075,1,6392.70037785648
"261",0.189039039039039,4.99924016519958,0,0.0908774807650075,0.26966091372645,0.476899355558331,0.909751096609067,1,6392.63378582708
"262",0.189189189189189,4.99914088911595,0,0.0907849899011223,0.26942729044695,0.476559408482918,0.909241691412165,1,6392.56751004776
"263",0.189339339339339,4.99904483010573,0,0.0906867197787937,0.269153926088263,0.476222333653496,0.908760143482405,1,6392.50155219557
"264",0.189489489489489,4.99894659052441,0,0.090594120693246,0.268924082912115,0.475881593248143,0.908248622492792,1,6392.43590806797
"265",0.18963963963964,4.99884879007915,0,0.0905016131082626,0.268694551841729,0.475541254958805,0.907737744963747,1,6392.37057976593
"266",0.18978978978979,4.99875145673028,0,0.0904091955960829,0.268465316739763,0.475201345629647,0.907227553311581,1,6392.30556713978
"267",0.18993993993994,4.9986545628237,0,0.0903168662246056,0.268236355784295,0.474861890739426,0.906718089142127,1,6392.24087003893
"268",0.19009009009009,4.99855812354796,0,0.090224622551101,0.268007641397461,0.474522912875876,0.906209391018257,1,6392.17648831233
"269",0.19024024024024,4.99846212141252,0,0.0901324616879516,0.267779140723512,0.474184430192253,0.905701491968643,1,6392.11242180782
"270",0.19039039039039,4.9983665694474,0,0.0900403804332761,0.26755081670909,0.473846454972871,0.905194417029427,1,6392.04867037247
"271",0.190540540540541,4.99827145524885,0,0.0899483754824033,0.267322629787078,0.473508992563965,0.904688181086957,1,6391.98523385216
"272",0.190690690690691,4.99817677579579,0,0.0898564436977147,0.267094540037914,0.473172040788527,0.904182787344158,1,6391.92211209197
"273",0.190840840840841,4.99808253339888,0,0.089764582430549,0.266866509616853,0.472835590025454,0.903678226670416,1,6391.85930493631
"274",0.190990990990991,4.99798873185409,0,0.0896727898566002,0.266638505169289,0.472499623955201,0.903174477981938,1,6391.79681222918
"275",0.191141141141141,4.99789536004515,0,0.089581065288791,0.266410499919371,0.472164120891049,0.902671509618255,1,6391.73463381438
"276",0.191291291291291,4.99780242343104,0,0.089489409422323,0.266182475170185,0.471829055515659,0.902169281495134,1,6391.67276953603
"277",0.191441441441441,4.99770991662989,0,0.0893978244769073,0.265954421062271,0.47149440078125,0.901667747773782,1,6391.6112192386
"278",0.191591591591592,4.99761784293918,0,0.0893063142026614,0.265726336533347,0.471160129722032,0.9011668596369,1,6391.54998276727
"279",0.191741741741742,4.99752619649551,0,0.0892148837505925,0.265498228580838,0.47082621699502,0.900666567935896,1,6391.48905996781
"280",0.191891891891892,4.9974349829011,0,0.0891235394107258,0.26527011097707,0.470492639977234,0.900166825340042,1,6391.42845068679
"281",0.192042042042042,4.99734420021754,0,0.0890322882583297,0.265042002677297,0.47015937943148,0.899667587998223,1,6391.36815477128
"282",0.192192192192192,4.99725384950406,0,0.0889411377459301,0.264813926120118,0.469826419730871,0.899168816576716,1,6391.3081720689
"283",0.192342342342342,4.99716392400303,0,0.08885009529358,0.264585905612277,0.469493748755305,0.898670476825799,1,6391.24850242753
"284",0.192492492492492,4.99707443392568,0,0.0887591679177573,0.26435796590877,0.469161357536278,0.898172539669904,1,6391.18914569551
"285",0.192642642642643,4.99698537228184,0,0.0886683619338283,0.264130131081332,0.468829239776685,0.897674981040694,1,6391.13010172117
"286",0.192792792792793,4.99689673889023,0,0.088577682746316,0.263902423667521,0.468497391321222,0.897177781485901,1,6391.07137035302
"287",0.192942942942943,4.99680853302951,0,0.0884871347365459,0.263674864104113,0.46816580963608,0.896680925670093,1,6391.01295143968
"288",0.193093093093093,4.99672075902452,0,0.0883967212351389,0.263447470394526,0.467834493343502,0.896184401828537,1,6390.95484482986
"289",0.193243243243243,4.9966334095144,0,0.0883064445684776,0.263220257971857,0.46750344184213,0.895688201243177,1,6390.89705037222
"290",0.193393393393393,4.9965464878837,0,0.0882163061562034,0.262993239695552,0.467172654984288,0.895192317714756,1,6390.83956791561
"291",0.193543543543544,4.99645999274271,0,0.0881263066441824,0.262766425949463,0.466842132854594,0.894696747124237,1,6390.78239730887
"292",0.193693693693694,4.99637392231168,0,0.0880364460500582,0.262539824797913,0.466511875606035,0.894201487034506,1,6390.7255384009
"293",0.193843843843844,4.996288278016,0,0.0879467239097076,0.262313442166151,0.466181883350368,0.893706536363133,1,6390.66899104074
"294",0.193993993993994,4.99620305684426,0,0.0878571394110683,0.262087282033537,0.46585215611136,0.893211895151066,1,6390.61275507741
"295",0.194144144144144,4.99611825648595,0,0.0877676915101685,0.261861346616926,0.465522693810672,0.892717564375433,1,6390.55683036
"296",0.194294294294294,4.99603388097664,0,0.087678379021312,0.261635636538949,0.465193496284722,0.892223545842036,1,6390.50121673778
"297",0.194444444444444,4.99594992659057,0,0.0875892006830572,0.261410150982902,0.464864563341415,0.891729842172037,1,6390.44591405993
"298",0.194594594594595,4.99586639054681,0,0.0875001551992136,0.261184887823799,0.46453589483305,0.891236456819021,1,6390.39092217575
"299",0.194744744744745,4.99578327519099,0,0.0874112412580119,0.260959843752139,0.464207490755956,0.890743394162275,1,6390.33624093463
"300",0.194894894894895,4.99570057728433,0,0.0873224575323209,0.260735014389681,0.463879351370522,0.890250659661844,1,6390.28187018598
"301",0.195045045045045,4.99561829628447,0,0.0872338026675699,0.260510394404159,0.463551477336164,0.889758260025642,1,6390.22780977929
"302",0.195195195195195,4.99553643098783,0,0.0871452752620446,0.260285977639275,0.463223869874976,0.889266203441548,1,6390.17405956414
"303",0.195345345345345,4.9954549816617,0,0.087056873845196,0.260061757258911,0.462896530927453,0.888774499781931,1,6390.12061939016
"304",0.195495495495495,4.99537394323729,0,0.0869685968653833,0.259837725927718,0.462569463338084,0.888283160846358,1,6390.06748910704
"305",0.195645645645646,4.99529331599979,0,0.0868804426880863,0.259613876021825,0.462242671019754,0.887792200516827,1,6390.0146685646
"306",0.195795795795796,4.99521310140108,0,0.0867924096155022,0.259390199884804,0.461916159121185,0.887301634926057,1,6389.96215761278
"307",0.195945945945946,4.99513329248064,0,0.086704495931364,0.259166690127857,0.461589934158621,0.886811482489153,1,6389.9099561015
"308",0.196096096096096,4.99505388959775,0,0.0866166999720104,0.258943339961182,0.461264004103122,0.886321763867868,1,6389.85806388086
"309",0.196246246246246,4.99497489125553,0,0.0865290202225886,0.258720143555872,0.460938378404267,0.885832501807911,1,6389.80648080106
"310",0.196396396396396,4.99489629430608,0,0.0864414554336817,0.258497096407842,0.460613067926425,0.885343720838845,1,6389.75520671236
"311",0.196546546546547,4.99481809824204,0,0.086354004745064,0.25827419567425,0.460288084766601,0.884855446854616,1,6389.70424146515
"312",0.196696696696697,4.994740298802,0,0.0862666678015512,0.258051440453242,0.459963441952824,0.884367706587654,1,6389.65358490988
"313",0.196846846846847,4.9946628930166,0,0.0861794448463771,0.257828831957892,0.459639152998454,0.883880526975767,1,6389.60323689708
"314",0.196996996996997,4.99458588028872,0,0.0860923367706024,0.25760637354978,0.459315231324934,0.88339393451325,1,6389.55319727744
"315",0.197147147147147,4.99450925935391,0,0.0860053451099062,0.257384070605766,0.458991689581632,0.882907954623133,1,6389.5034659017
"316",0.197297297297297,4.99443302484451,0,0.0859184719829529,0.25716193019683,0.458668538897113,0.882422611097648,1,6389.45404262065
"317",0.197447447447447,4.99435717743149,0,0.085831719970073,0.256939960585925,0.458345788112527,0.881937925695876,1,6389.40492728527
"318",0.197597597597598,4.99428171537436,0,0.0857450919509346,0.256718170584312,0.458023443090133,0.881453917937319,1,6389.35611974665
"319",0.197747747747748,4.99420663595006,0,0.0856585909071291,0.256496568810105,0.457701506125947,0.880970605094815,1,6389.30761985599
"320",0.197897897897898,4.99413194029989,0,0.0855722197233684,0.256275162923027,0.457379975549363,0.880488002406947,1,6389.25942746474
"321",0.198048048048048,4.99405762471216,0,0.0854859809939441,0.256053958908998,0.457058845513287,0.880006123471493,1,6389.21154242451
"322",0.198198198198198,4.99398369333367,0,0.0853998768557079,0.255832960471277,0.456738105978739,0.87952498070385,1,6389.16396458735
"323",0.198348348348348,4.99390814612485,0,0.0853209791724066,0.255618694257854,0.456428356578805,0.879035861397402,1,6389.11669336042
"324",0.198498498498498,4.99383491305605,0,0.0852353381537177,0.255398627779929,0.456108389482595,0.878555543560945,1,6389.06972946438
"325",0.198648648648649,4.99376205411412,0,0.0851498487578972,0.255178772409434,0.455788758490683,0.878075798594973,1,6389.02307232319
"326",0.198798798798799,4.99368956336428,0,0.0850645134143413,0.254959168627205,0.455469478935134,0.877596568578155,1,6388.97672178746
"327",0.198948948948949,4.99361743319983,0,0.0849793407147785,0.254739862866479,0.455150566116637,0.877117773978472,1,6388.93067770701
"328",0.199099099099099,4.99354565790215,0,0.0848943421815852,0.254520908519021,0.454832035389748,0.876639306362321,1,6388.88493993076
"329",0.199249249249249,4.99347423115964,0,0.0848095283690398,0.254302368040938,0.454513902749232,0.876161020283433,1,6388.8395083064
"330",0.199399399399399,4.99340314487592,0,0.0847249038310053,0.254084314031956,0.454196184835493,0.875682728196996,1,6388.79438268002
"331",0.19954954954955,4.99332873687006,0,0.0846508147888546,0.253882581516891,0.453893417305989,0.875176275441356,1,6388.74956374361
"332",0.1996996996997,4.99325868680928,0,0.084564936701641,0.253664830910284,0.453574822625925,0.874697663884121,1,6388.70504949005
"333",0.19984984984985,4.99318907352765,0,0.0844790430371951,0.253447310305616,0.45325652285878,0.874219497986552,1,6388.66084077011
"334",0.2,4.9931198966165,0,0.0843931762744858,0.253230029510038,0.452938553698013,0.87374179098542,1,6388.61693744294
"335",0.20015015015015,4.99305116096432,0,0.0843073755788266,0.253012994549779,0.452620943817202,0.873264556076808,1,6388.57333936659
"336",0.2003003003003,4.99298286961384,0,0.0842216762410807,0.252796208963374,0.452303715648007,0.872787805136531,1,6388.53004639767
"337",0.20045045045045,4.99291502598889,0,0.0841361094797412,0.252579674918722,0.451986886113471,0.872311547758386,1,6388.48705839152
"338",0.200600600600601,4.99284763313828,0,0.08405070243489,0.252363394147239,0.451670467248163,0.871835790605362,1,6388.4443752023
"339",0.200750750750751,4.99278069623083,0,0.0839654782322498,0.252147368701763,0.451354466681425,0.871360536964861,1,6388.4019966833
"340",0.200900900900901,4.99271421799045,0,0.0838804560375139,0.251931601545183,0.451038887999885,0.870885786568343,1,6388.35992268706
"341",0.201051051051051,4.99264820489483,0,0.0837956510860168,0.251716096990499,0.450723731020172,0.870411535585722,1,6388.31815306574
"342",0.201201201201201,4.99258265844784,0,0.0837110746548423,0.251500860977043,0.450408992007767,0.869937776838472,1,6388.27668767111
"343",0.201351351351351,4.99251758192294,0,0.0836267340022671,0.251285901179202,0.45009466385227,0.869464500189542,1,6388.23552635485
"344",0.201501501501501,4.9924529777198,0,0.083542632276805,0.251071226928157,0.449780736231381,0.868991693072826,1,6388.19466896855
"345",0.201651651651652,4.99238884671585,0,0.0834587684486311,0.25085684894893,0.449467195771274,0.868519341183987,1,6388.15411536375
"346",0.201801801801802,4.99232112542822,0,0.0833600996032081,0.250640979788008,0.449141680536316,0.868022523367705,1,6388.11386418114
"347",0.201951951951952,4.9922580208469,0,0.0832761842405802,0.250427123379687,0.448828707005758,0.867550038199518,1,6388.07391760003
"348",0.202102102102102,4.99219538007616,0,0.0831923817063178,0.250213591883177,0.448516089451764,0.867077716849657,1,6388.03427433507
"349",0.202252252252252,4.99213319233328,0,0.0831086870645399,0.250000388679195,0.448203816925294,0.86660556319336,1,6387.99493423733
"350",0.202402402402402,4.99207144869371,0,0.0830250961868697,0.249787514540765,0.447891877234626,0.866133589774134,1,6387.95589715815
"351",0.202552552552553,4.99201014165105,0,0.0829416058720709,0.249574966401257,0.447580256338907,0.865661820628435,1,6387.91716294902
"352",0.202702702702703,4.99194926196954,0,0.0828582135064,0.249362736773962,0.447268937188096,0.865190291328053,1,6387.8787314615
"353",0.202852852852853,4.99188880054,0,0.0827749165916109,0.249150813899852,0.446957898761048,0.86471904679811,1,6387.84060254711
"354",0.203003003003003,4.99182875063426,0,0.0826917123468651,0.24893918255469,0.446647115842281,0.864248137600932,1,6387.80277605731
"355",0.203153153153153,4.99176910389953,0,0.0826085975727864,0.248727825292647,0.446336559761761,0.863777615637335,1,6387.76525184331
"356",0.203303303303303,4.99170985150309,0,0.0825255687423965,0.248516723826696,0.44602619992238,0.863307529998356,1,6387.72802975608
"357",0.203453453453453,4.99165098607071,0,0.0824426222837248,0.248305860282504,0.445716005800525,0.862837923637271,1,6387.69110964646
"358",0.203603603603604,4.99159249832129,0,0.0823597549024564,0.248095218101366,0.445405948902235,0.862368831173829,1,6387.65449136515
"359",0.203753753753754,4.99153437934184,0,0.0822769638437901,0.24788478251342,0.445096004337678,0.861900277896316,1,6387.61817476293
"360",0.203903903903904,4.99147662186499,0,0.0821942470549237,0.247674540591709,0.444786151764682,0.861432279876873,1,6387.58215969076
"361",0.204054054054054,4.99141921643025,0,0.0821116031892436,0.247464480967931,0.44447637565597,0.860964844812623,1,6387.5464459998
"362",0.204204204204204,4.99136215633348,0,0.082029031544448,0.247254593358214,0.444166665036738,0.860497973355433,1,6387.51103354161
"363",0.204354354354354,4.9913054327499,0,0.0819465319474526,0.247044868009741,0.443857012864313,0.860031660583205,1,6387.47592216797
"364",0.204504504504504,4.99124903812388,0,0.0818641046733943,0.24683529518767,0.44354741532153,0.859565897398706,1,6387.44111173103
"365",0.204654654654655,4.99119296611011,0,0.0817817504031107,0.246625864764375,0.443237871220027,0.859100671629485,1,6387.40660208322
"366",0.204804804804805,4.99113720915813,0,0.0816994702184894,0.246416565934371,0.442928381685403,0.858635968686381,1,6387.37239307722
"367",0.204954954954955,4.99108176067378,0,0.0816172656388142,0.246207387077803,0.442618950282446,0.858171771702417,1,6387.3384845659
"368",0.205105105105105,4.99102661604883,0,0.0815351386210117,0.245998315747435,0.442309583681365,0.857708061003883,1,6387.30487640241
"369",0.205255255255255,4.99097176662443,0,0.0814530914430928,0.245789338756965,0.442000292963656,0.857244812770897,1,6387.27156843989
"370",0.205405405405405,4.99091720651027,0,0.081371126307296,0.24558044231791,0.44169109566394,0.856781996571189,1,6387.2385605316
"371",0.205555555555556,4.9908629265497,0,0.0812892444954999,0.245371612181582,0.441382018649148,0.856319571485399,1,6387.20585253064
"372",0.205705705705706,4.99080891709251,0,0.0812074446806036,0.245162833596568,0.441073101876712,0.855857479911192,1,6387.17344428981
"373",0.205855855855856,4.99075516148635,0,0.0811257199684122,0.244954090771062,0.440764403063598,0.855395637802348,1,6387.14133566115
"374",0.206006006006006,4.99070163473802,0,0.0810440529792481,0.244745365158753,0.440456003541187,0.854933918255315,1,6387.10952649547
"375",0.206156156156156,4.9906482936538,0,0.0809624086808001,0.244536631560511,0.440148016793386,0.85447212197018,1,6387.07801664164
"376",0.206306306306306,4.99059505503269,0,0.0808807270617813,0.244327851743444,0.43984060656946,0.854009919264054,1,6387.04680594555
"377",0.206456456456456,4.99054175696361,0,0.0807989291451612,0.24411897275856,0.439534041246889,0.853546726924431,1,6387.01589424839
"378",0.206606606606607,4.99049029887482,0,0.0807218597231277,0.243913725028752,0.439228857109608,0.85309143991775,1,6386.98528146799
"379",0.206756756756757,4.99043066099773,0,0.0806317796803134,0.243698198226928,0.438927483539693,0.852602250409039,1,6386.95496728227
"380",0.206906906906907,4.99037997100688,0,0.0805590031336662,0.243497291840196,0.438627197935816,0.852149167273466,1,6386.92495140159
"381",0.207057057057057,4.99032955480124,0,0.0804843044482767,0.243296027717619,0.438327298544959,0.851693895525575,1,6386.89523450165
"382",0.207207207207207,4.9902793905582,0,0.0804075467652173,0.243093910495233,0.438027079476418,0.851236903425971,1,6386.86581605368
"383",0.207357357357357,4.99022947705906,0,0.0803289998854852,0.242890676430235,0.437726147976989,0.850778872442674,1,6386.83669566921
"384",0.207507507507508,4.99018482331487,0,0.0802410559728447,0.24267718705844,0.437410274755537,0.850334669111334,1,6386.80787271429
"385",0.207657657657658,4.99013494057709,0,0.0801595033015114,0.242470501965679,0.437108297120162,0.849874891414036,1,6386.77934781735
"386",0.207807807807808,4.99008137054803,0,0.080064084433606,0.242268794661633,0.43680635747027,0.849339234993786,1,6386.75112188134
"387",0.207957957957958,4.99003520037322,0,0.0799811803835158,0.242065091138803,0.436502934214044,0.848876417993958,1,6386.72319295956
"388",0.208108108108108,4.98998859993049,0,0.0798975489411385,0.241860354814058,0.436201176637959,0.848413187489785,1,6386.69556162784
"389",0.208258258258258,4.98994157809182,0,0.0798131952253425,0.241654369624561,0.435901071874085,0.847950289060913,1,6386.6682277991
"390",0.208408408408408,4.98989416458379,0,0.0797282601768984,0.241447051696937,0.435602034230888,0.847488667302908,1,6386.64119137899
"391",0.208558558558559,4.98985312011119,0,0.0796681746242308,0.241259941433888,0.435267026523872,0.847101398572154,1,6386.61444754889
"392",0.208708708708709,4.98980650381107,0,0.0795869503403897,0.241053343168701,0.434961223085543,0.846649085429719,1,6386.58800374571
"393",0.208858858858859,4.98983183408385,0,0.0795208511561976,0.240841364327194,0.434680165164922,0.846198868489401,1,6386.56185709391
"394",0.209009009009009,4.98977016251418,0,0.0794393089536519,0.240635799452051,0.434401076332462,0.84574403115512,1,6386.53600528156
"395",0.209159159159159,4.98970442878929,0,0.0793574393023563,0.240433474240175,0.434116594212798,0.845288066091323,1,6386.51045029111
"396",0.209309309309309,4.98963943531255,0,0.0792765211444124,0.240230871175857,0.433814465472584,0.844831998525419,1,6386.48519142047
"397",0.209459459459459,4.98957955126288,0,0.0791981707742674,0.240032569438869,0.433477604509675,0.844374149344403,1,6386.46022928423
"398",0.20960960960961,4.98952321919874,0,0.0791224212206698,0.239859813457772,0.43311735924176,0.843909756846049,1,6386.43557013189
"399",0.20975975975976,4.98943440007404,0,0.0790869335703064,0.239567666579568,0.432944057897483,0.84354247168761,1,6386.41120485994
"400",0.20990990990991,4.9893813603315,0,0.0789956912690888,0.23937472017613,0.432627444131302,0.843054204459369,1,6386.38712233081
"401",0.21006006006006,4.9893315947167,0,0.0788888688434997,0.239209870689303,0.432312565407784,0.842563874731864,1,6386.36333517679
"402",0.21021021021021,4.98927836131198,0,0.0788077944148874,0.239015656053474,0.432009029674424,0.842104392658315,1,6386.33985098569
"403",0.21036036036036,4.98923288569382,0,0.0787221770028835,0.238827853518212,0.431727171182719,0.841651022864336,1,6386.31666318201
"404",0.210510510510511,4.98918993881278,0,0.0786429777197998,0.238615456990139,0.43142923782158,0.841200731809815,1,6386.2937688613
"405",0.210660660660661,4.98916231962613,0,0.0785799021127274,0.238410470224464,0.431113008544983,0.840766797609532,1,6386.27117059504
"406",0.210810810810811,4.98912628811154,0,0.0784950067716589,0.238197430662508,0.430825820928398,0.840318223036816,1,6386.24886619493
"407",0.210960960960961,4.98908816866959,0,0.0784153950750104,0.237995512087938,0.430533630928037,0.839870911611143,1,6386.2268569444
"408",0.211111111111111,4.98904790314455,0,0.0783417596100916,0.237798710548218,0.430233808842012,0.839423195485052,1,6386.20514220908
"409",0.211261261261261,4.9890090409577,0,0.0782743448227905,0.237595867585738,0.429932163637987,0.838975854765462,1,6386.18372301372
"410",0.211411411411411,4.98897586432828,0,0.0781983200628916,0.237387305751944,0.429634884524723,0.838529735903659,1,6386.16259745056
"411",0.211561561561562,4.98893744890953,0,0.0781020793871268,0.2372079869889,0.429334121782566,0.838062035040803,1,6386.14176318763
"412",0.211711711711712,4.98889792945285,0,0.0780278174189541,0.237001276299402,0.429035784299242,0.837624736720849,1,6386.1212246828
"413",0.211861861861862,4.98885060905137,0,0.0779529650927729,0.236793147762129,0.428757943230973,0.837188951752218,1,6386.10097985191
"414",0.212012012012012,4.9888030958148,0,0.0778750269136277,0.236592512454902,0.428479325721722,0.836742146085654,1,6386.08102866331
"415",0.212162162162162,4.98875925987536,0,0.0777962926659969,0.23639840359606,0.428196547773811,0.836290542345123,1,6386.06137098928
"416",0.212312312312312,4.98871814228159,0,0.077716988890888,0.236210755852155,0.427906838576868,0.835835471182141,1,6386.0420066797
"417",0.212462462462462,4.98867496007045,0,0.077639457432309,0.236006159638811,0.427591106175454,0.835366074948948,1,6386.02293442725
"418",0.212612612612613,4.98863896133022,0,0.0775622128382446,0.235814893127349,0.427270933379042,0.83490621171258,1,6386.00415642568
"419",0.212762762762763,4.98860462282888,0,0.0774861691291447,0.235625367645064,0.426942804122834,0.834447609801391,1,6385.98567304134
"420",0.212912912912913,4.98857062556141,0,0.0774116275049846,0.235435334759835,0.426610433468784,0.833993109691364,1,6385.96748471494
"421",0.213063063063063,4.98856128847211,0,0.07733430214328,0.235232277137654,0.426370956430526,0.833593976386944,1,6385.9495810454
"422",0.213213213213213,4.98854135823112,0,0.077262008253476,0.235048010226981,0.426076545117247,0.833141665598275,1,6385.93197602701
"423",0.213363363363363,4.98850249368423,0,0.0771847660074906,0.234841712756978,0.425799300742212,0.832697752391258,1,6385.91465909333
"424",0.213513513513513,4.98845420758291,0,0.0771083647163364,0.23462698976017,0.425509920835544,0.832257400837532,1,6385.89763424052
"425",0.213663663663664,4.98840449452765,0,0.0770325202228052,0.234418061721629,0.425216869283391,0.831816202336625,1,6385.88090232545
"426",0.213813813813814,4.98835684005381,0,0.076955709314,0.234216256962202,0.424926300083097,0.831374581345423,1,6385.86446241314
"427",0.213963963963964,4.98831202007125,0,0.0768779389472791,0.234018815707484,0.424637946288465,0.830932856347374,1,6385.84831413625
"428",0.214114114114114,4.98828234481483,0,0.0767915764331314,0.233840346516273,0.424355095727715,0.83050316554214,1,6385.83245777636
"429",0.214264264264264,4.98823822632036,0,0.0767159555702405,0.233639350578088,0.424065040605085,0.830058254542086,1,6385.81689251506
"430",0.214414414414414,4.98819315987564,0,0.0766429847925349,0.23343261765035,0.423781456266549,0.82961776031872,1,6385.80161867526
"431",0.214564564564565,4.98816296369057,0,0.0765650790566752,0.233248134736997,0.423491372494629,0.829159324011669,1,6385.78663658682
"432",0.214714714714715,4.98812376074859,0,0.0764891415149079,0.233043491310424,0.423195949949495,0.828731045772678,1,6385.77194483984
"433",0.214864864864865,4.98814504909513,0,0.0764151034650074,0.232882868000878,0.422903174259626,0.828263668631755,1,6385.75754897617
"434",0.215015015015015,4.98804120124769,0,0.0763393057737138,0.232652320041805,0.422624451171579,0.827851635059877,1,6385.74343403991
"435",0.215165165165165,4.98803697719368,0,0.0762622696973875,0.232452994561133,0.422337446388301,0.827429788436846,1,6385.72961613679
"436",0.215315315315315,4.98801230289362,0,0.0761867572602834,0.232262427187267,0.422044074276661,0.826965292691824,1,6385.71608739477
"437",0.215465465465465,4.9879961427468,0,0.0761109746655494,0.232067717761576,0.421754673524111,0.826526895054606,1,6385.70284948436
"438",0.215615615615616,4.98797867155114,0,0.0760352007623209,0.231873475787472,0.421465131310941,0.826088438713207,1,6385.6899016162
"439",0.215765765765766,4.98795828224178,0,0.075959430348498,0.231679232676137,0.421175775819505,0.825649726087104,1,6385.67724357344
"440",0.215915915915916,4.98792957132071,0,0.0758828728259447,0.231483747419385,0.420885893139285,0.825209840810541,1,6385.66487491896
"441",0.216066066066066,4.98788383001792,0,0.0758049673852715,0.231287533750485,0.420595321729382,0.82476860792945,1,6385.65279515257
"442",0.216216216216216,4.98781691723451,0,0.0757411737258192,0.231096503509934,0.420325930569062,0.824328262122601,1,6385.64100517876
"443",0.216366366366366,4.98775624043146,0,0.0756675176424925,0.230911291909592,0.420015665356913,0.823909837068504,1,6385.62950400034
"444",0.216516516516516,4.98776800017348,0,0.0755823908883213,0.230705207538061,0.41973601127312,0.823469761789372,1,6385.61829377539
"445",0.216666666666667,4.98774338812898,0,0.075504305702629,0.230514980021639,0.419452836486772,0.823027146189884,1,6385.60737215262
"446",0.216816816816817,4.98771802276884,0,0.0754345441288738,0.230322761599397,0.419160641641263,0.822593948075181,1,6385.59673974675
"447",0.216966966966967,4.98768975049246,0,0.0753647690300305,0.230145464224673,0.418875227293573,0.822160043006922,1,6385.58639672468
